2009,1211,1443
2009,1272,1268
2009,1314,1261
2009,1328,1276
2009,1345,1449
2009,1437,1417
2009,1112,1156
2009,1242,1173
2009,1257,1373
2009,1277,1425
2009,1281,1266
2009,1338,1329
2009,1393,1113
2009,1462,1458
2009,1163,1345
2009,1281,1272
2009,1338,1462
2009,1437,1181
2009,1257,1112
2009,1277,1242
2009,1314,1211
2009,1328,1393
2009,1163,1281
2009,1437,1338
2009,1277,1257
2009,1314,1328
2009,1277,1163
2009,1314,1437
2009,1314,1277
2010,1115,1457
2010,1124,1358
2010,1139,1431
2010,1140,1196
2010,1242,1250
2010,1243,1317
2010,1246,1190
2010,1293,1435
2010,1307,1285
2010,1320,1424
2010,1325,1207
2010,1330,1323
2010,1388,1350
2010,1397,1361
2010,1437,1352
2010,1448,1400
2010,1449,1266
2010,1143,1257
2010,1165,1396
2010,1181,1115
2010,1210,1329
2010,1211,1199
2010,1268,1222
2010,1277,1308
2010,1281,1155
2010,1326,1364
2010,1338,1324
2010,1345,1373
2010,1393,1436
2010,1401,1429
2010,1452,1288
2010,1458,1459
2010,1462,1278
2010,1124,1330
2010,1139,1293
2010,1243,1140
2010,1246,1448
2010,1320,1242
2010,1388,1437
2010,1397,1325
2010,1449,1307
2010,1165,1458
2010,1181,1143
2010,1277,1268
2010,1326,1210
2010,1345,1401
2010,1393,1211
2010,1452,1281
2010,1462,1338
2010,1139,1393
2010,1243,1462
2010,1246,1165
2010,1452,1449
2010,1124,1388
2010,1181,1345
2010,1277,1320
2010,1397,1326
2010,1139,1243
2010,1452,1246
2010,1181,1124
2010,1277,1397
2010,1139,1277
2010,1181,1452
2010,1181,1139
2011,1155,1412
2011,1421,1114
2011,1427,1106
2011,1433,1425
2011,1139,1330
2011,1140,1459
2011,1153,1281
2011,1163,1137
2011,1196,1364
2011,1211,1385
2011,1243,1429
2011,1246,1343
2011,1287,1257
2011,1338,1421
2011,1350,1435
2011,1361,1294
2011,1396,1336
2011,1417,1277
2011,1452,1155
2011,1458,1125
2011,1112,1272
2011,1181,1214
2011,1199,1401
2011,1206,1437
2011,1228,1424
2011,1242,1131
2011,1266,1462
2011,1276,1397
2011,1314,1254
2011,1323,1103
2011,1326,1427
2011,1345,1389
2011,1393,1232
2011,1400,1324
2011,1433,1207
2011,1449,1208
2011,1139,1338
2011,1140,1211
2011,1163,1153
2011,1196,1417
2011,1246,1452
2011,1350,1287
2011,1361,1396
2011,1458,1243
2011,1112,1400
2011,1181,1276
2011,1199,1323
2011,1242,1228
2011,1266,1393
2011,1314,1449
2011,1326,1206
2011,1433,1345
2011,1112,1181
2011,1139,1458
2011,1163,1361
2011,1196,1140
2011,1242,1350
2011,1246,1326
2011,1314,1266
2011,1433,1199
2011,1139,1196
2011,1163,1112
2011,1246,1314
2011,1433,1242
2011,1139,1433
2011,1163,1246
2011,1163,1139
2012,1140,1233
2012,1443,1290
2012,1378,1143
2012,1436,1249
2012,1124,1355
2012,1160,1424
2012,1211,1452
2012,1231,1308
2012,1235,1163
2012,1243,1379
2012,1246,1443
2012,1257,1172
2012,1266,1140
2012,1293,1161
2012,1307,1253
2012,1326,1259
2012,1393,1421
2012,1433,1455
2012,1435,1217
2012,1458,1285
2012,1153,1400
2012,1166,1104
2012,1196,1438
2012,1199,1382
2012,1207,1125
2012,1242,1178
2012,1250,1181
2012,1277,1254
2012,1301,1361
2012,1313,1281
2012,1314,1436
2012,1325,1276
2012,1345,1388
2012,1378,1396
2012,1387,1272
2012,1462,1323
2012,1124,1160
2012,1231,1433
2012,1246,1235
2012,1257,1307
2012,1266,1293
2012,1326,1211
2012,1393,1243
2012,1458,1435
2012,1153,1199
2012,1196,1313
2012,1242,1345
2012,1277,1387
2012,1301,1207
2012,1314,1166
2012,1325,1378
2012,1462,1250
2012,1196,1266
2012,1257,1277
2012,1326,1153
2012,1393,1458
2012,1124,1462
2012,1242,1301
2012,1246,1231
2012,1314,1325
2012,1257,1196
2012,1326,1393
2012,1242,1314
2012,1246,1124
2012,1242,1326
2012,1246,1257
2012,1246,1242
2013,1299,1251
2013,1388,1292
2013,1241,1254
2013,1247,1129
2013,1112,1125
2013,1139,1137
2013,1143,1424
2013,1161,1281
2013,1211,1380
2013,1217,1307
2013,1257,1299
2013,1266,1172
2013,1272,1388
2013,1276,1355
2013,1277,1434
2013,1332,1329
2013,1387,1308
2013,1393,1285
2013,1433,1103
2013,1455,1338
2013,1166,1153
2013,1181,1107
2013,1195,1207
2013,1196,1322
2013,1228,1160
2013,1231,1241
2013,1235,1323
2013,1242,1443
2013,1247,1243
2013,1274,1334
2013,1278,1417
2013,1279,1458
2013,1314,1437
2013,1326,1233
2013,1361,1328
2013,1396,1301
2013,1112,1217
2013,1257,1161
2013,1266,1139
2013,1276,1433
2013,1277,1272
2013,1332,1387
2013,1393,1143
2013,1455,1211
2013,1181,1166
2013,1195,1361
2013,1196,1278
2013,1231,1396
2013,1242,1314
2013,1247,1279
2013,1274,1228
2013,1326,1235
2013,1266,1274
2013,1326,1112
2013,1393,1231
2013,1455,1247
2013,1181,1277
2013,1196,1195
2013,1257,1332
2013,1276,1242
2013,1393,1266
2013,1455,1326
2013,1257,1181
2013,1276,1196
2013,1257,1455
2013,1276,1393
2013,1257,1276
2014,1107,1291
2014,1301,1462
2014,1142,1411
2014,1397,1234
2014,1163,1386
2014,1173,1326
2014,1196,1107
2014,1217,1153
2014,1257,1264
2014,1276,1459
2014,1277,1174
2014,1295,1328
2014,1332,1140
2014,1338,1160
2014,1361,1308
2014,1387,1301
2014,1393,1444
2014,1400,1113
2014,1437,1454
2014,1458,1110
2014,1112,1451
2014,1124,1304
2014,1166,1418
2014,1211,1329
2014,1235,1300
2014,1242,1184
2014,1246,1243
2014,1272,1203
2014,1273,1181
2014,1314,1344
2014,1372,1433
2014,1390,1307
2014,1397,1269
2014,1417,1409
2014,1438,1157
2014,1455,1142
2014,1163,1437
2014,1173,1393
2014,1196,1338
2014,1257,1387
2014,1276,1400
2014,1277,1217
2014,1361,1295
2014,1458,1332
2014,1112,1211
2014,1124,1166
2014,1235,1314
2014,1246,1455
2014,1390,1242
2014,1397,1273
2014,1417,1372
2014,1438,1272
2014,1112,1361
2014,1173,1390
2014,1196,1417
2014,1458,1124
2014,1163,1235
2014,1246,1257
2014,1276,1397
2014,1277,1438
2014,1196,1173
2014,1458,1112
2014,1163,1277
2014,1246,1276
2014,1163,1196
2014,1246,1458
2014,1163,1246
2015,1214,1264
2015,1279,1140
2015,1173,1129
2015,1352,1316
2015,1112,1411
2015,1116,1459
2015,1139,1400
2015,1153,1345
2015,1207,1186
2015,1209,1124
2015,1246,1214
2015,1301,1261
2015,1314,1217
2015,1323,1318
2015,1326,1433
2015,1412,1235
2015,1417,1374
2015,1428,1372
2015,1437,1248
2015,1462,1279
2015,1173,1344
2015,1181,1352
2015,1211,1295
2015,1234,1172
2015,1242,1308
2015,1257,1414
2015,1268,1434
2015,1277,1208
2015,1320,1461
2015,1328,1107
2015,1332,1329
2015,1361,1385
2015,1438,1125
2015,1452,1138
2015,1455,1231
2015,1458,1157
2015,1112,1326
2015,1246,1153
2015,1301,1437
2015,1314,1116
2015,1323,1139
2015,1417,1412
2015,1428,1207
2015,1462,1209
2015,1181,1361
2015,1211,1234
2015,1257,1320
2015,1277,1438
2015,1328,1173
2015,1452,1268
2015,1455,1242
2015,1458,1332
2015,1112,1462
2015,1246,1452
2015,1323,1455
2015,1458,1314
2015,1181,1428
2015,1211,1417
2015,1257,1301
2015,1277,1328
2015,1246,1323
2015,1458,1112
2015,1181,1211
2015,1277,1257
2015,1181,1277
2015,1458,1246
2015,1181,1458
2016,1195,1192
2016,1455,1435
2016,1221,1380
2016,1276,1409
2016,1114,1345
2016,1139,1403
2016,1163,1160
2016,1181,1423
2016,1211,1371
2016,1231,1151
2016,1235,1233
2016,1242,1122
2016,1246,1392
2016,1274,1138
2016,1314,1195
2016,1344,1425
2016,1428,1201
2016,1438,1214
2016,1455,1112
2016,1463,1124
2016,1218,1143
2016,1234,1396
2016,1268,1355
2016,1292,1277
2016,1320,1400
2016,1323,1276
2016,1328,1167
2016,1332,1221
2016,1372,1452
2016,1386,1153
2016,1393,1173
2016,1401,1453
2016,1433,1333
2016,1437,1421
2016,1458,1338
2016,1462,1451
2016,1181,1463
2016,1211,1428
2016,1231,1246
2016,1235,1114
2016,1242,1163
2016,1274,1455
2016,1314,1344
2016,1438,1139
2016,1268,1218
2016,1323,1372
2016,1328,1433
2016,1332,1386
2016,1393,1292
2016,1401,1320
2016,1437,1234
2016,1458,1462
2016,1242,1268
2016,1328,1401
2016,1332,1181
2016,1437,1274
2016,1314,1231
2016,1323,1458
2016,1393,1211
2016,1438,1235
2016,1328,1332
2016,1437,1242
2016,1314,1323
2016,1393,1438
2016,1314,1393
2016,1437,1328
2016,1437,1314
2017,1243,1448
2017,1291,1309
2017,1413,1300
2017,1425,1344
2017,1112,1315
2017,1139,1457
2017,1196,1190
2017,1199,1195
2017,1211,1355
2017,1235,1305
2017,1292,1278
2017,1321,1435
2017,1323,1343
2017,1345,1436
2017,1388,1433
2017,1437,1291
2017,1438,1423
2017,1452,1137
2017,1458,1439
2017,1462,1268
2017,1116,1371
2017,1124,1308
2017,1153,1243
2017,1181,1407
2017,1242,1413
2017,1246,1297
2017,1257,1240
2017,1276,1329
2017,1277,1274
2017,1314,1411
2017,1332,1233
2017,1348,1166
2017,1376,1266
2017,1417,1245
2017,1425,1374
2017,1455,1173
2017,1112,1388
2017,1139,1292
2017,1196,1438
2017,1211,1321
2017,1345,1235
2017,1452,1323
2017,1458,1437
2017,1462,1199
2017,1124,1425
2017,1242,1277
2017,1246,1455
2017,1276,1257
2017,1314,1116
2017,1332,1348
2017,1376,1181
2017,1417,1153
2017,1211,1452
2017,1242,1345
2017,1332,1276
2017,1462,1112
2017,1196,1458
2017,1246,1417
2017,1314,1139
2017,1376,1124
2017,1211,1462
2017,1332,1242
2017,1314,1246
2017,1376,1196
2017,1211,1376
2017,1314,1332
2017,1314,1211
2018,1347,1254
2018,1382,1417
2018,1393,1113
2018,1411,1300
2018,1104,1439
2018,1138,1112
2018,1181,1233
2018,1196,1382
2018,1211,1422
2018,1222,1361
2018,1242,1335
2018,1246,1172
2018,1260,1274
2018,1276,1285
2018,1326,1355
2018,1348,1328
2018,1371,1301
2018,1397,1460
2018,1403,1372
2018,1437,1347
2018,1120,1158
2018,1139,1116
2018,1153,1209
2018,1155,1308
2018,1199,1281
2018,1243,1166
2018,1267,1455
2018,1277,1137
2018,1305,1400
2018,1314,1252
2018,1345,1168
2018,1393,1395
2018,1401,1344
2018,1420,1438
2018,1452,1293
2018,1462,1411
2018,1181,1348
2018,1211,1326
2018,1242,1371
2018,1246,1138
2018,1260,1397
2018,1276,1222
2018,1403,1196
2018,1437,1104
2018,1155,1120
2018,1199,1462
2018,1243,1420
2018,1305,1153
2018,1345,1139
2018,1393,1277
2018,1401,1314
2018,1452,1267
2018,1199,1211
2018,1243,1246
2018,1260,1305
2018,1276,1401
2018,1181,1393
2018,1242,1155
2018,1403,1345
2018,1437,1452
2018,1260,1243
2018,1276,1199
2018,1242,1181
2018,1437,1403
2018,1276,1260
2018,1437,1242
2018,1437,1276
2019,1125,1396
2019,1192,1341
2019,1113,1385
2019,1295,1300
2019,1120,1308
2019,1124,1393
2019,1196,1305
2019,1199,1436
2019,1211,1192
2019,1242,1318
2019,1246,1101
2019,1261,1463
2019,1268,1125
2019,1276,1285
2019,1277,1133
2019,1278,1257
2019,1293,1266
2019,1345,1330
2019,1437,1388
2019,1459,1371
2019,1138,1113
2019,1181,1295
2019,1222,1209
2019,1234,1153
2019,1251,1280
2019,1314,1233
2019,1326,1235
2019,1328,1279
2019,1332,1458
2019,1397,1159
2019,1403,1297
2019,1414,1243
2019,1416,1433
2019,1438,1205
2019,1439,1387
2019,1449,1429
2019,1120,1242
2019,1199,1293
2019,1211,1124
2019,1246,1459
2019,1261,1268
2019,1276,1196
2019,1277,1278
2019,1345,1437
2019,1181,1416
2019,1222,1326
2019,1314,1449
2019,1332,1414
2019,1397,1234
2019,1403,1138
2019,1438,1328
2019,1439,1251
2019,1211,1199
2019,1345,1397
2019,1403,1276
2019,1438,1332
2019,1120,1314
2019,1181,1439
2019,1246,1222
2019,1277,1261
2019,1403,1211
2019,1438,1345
2019,1120,1246
2019,1277,1181
2019,1403,1277
2019,1438,1120
2019,1438,1403
2021,1179,1455
2021,1313,1111
2021,1411,1291
2021,1417,1277
2021,1116,1159
2021,1124,1216
2021,1196,1439
2021,1222,1156
2021,1228,1180
2021,1260,1210
2021,1317,1345
2021,1329,1251
2021,1331,1326
2021,1333,1397
2021,1353,1155
2021,1393,1361
2021,1403,1429
2021,1437,1457
2021,1452,1287
2021,1458,1314
2021,1101,1400
2021,1104,1233
2021,1160,1207
2021,1166,1364
2021,1199,1422
2021,1211,1313
2021,1234,1213
2021,1242,1186
2021,1261,1382
2021,1268,1163
2021,1276,1411
2021,1325,1438
2021,1328,1281
2021,1417,1140
2021,1425,1179
2021,1116,1403
2021,1124,1458
2021,1222,1353
2021,1260,1228
2021,1331,1196
2021,1333,1329
2021,1393,1452
2021,1437,1317
2021,1104,1268
2021,1166,1325
2021,1199,1160
2021,1211,1328
2021,1276,1261
2021,1332,1234
2021,1417,1101
2021,1425,1242
2021,1116,1331
2021,1124,1437
2021,1222,1393
2021,1333,1260
2021,1211,1166
2021,1276,1199
2021,1417,1104
2021,1425,1332
2021,1124,1116
2021,1222,1333
2021,1211,1425
2021,1417,1276
2021,1124,1222
2021,1211,1417
2021,1124,1211
